safegraph_brand_id,brand_name,parent_safegraph_brand_id,naics_code,top_category,sub_category,stock_symbol,stock_exchange
SG_BRAND_10db2637d7e73734b4ce6118a7cd55ea,Western Beef,"",445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"",""
SG_BRAND_406f35a7fdba7979,Western Convenience Stores,"",445120,Grocery Stores,Convenience Stores,"",""
SG_BRAND_ceb02793776f9b553cb75f730d27a0c2,Western Dental,"",621210,Offices of Dentists,Offices of Dentists,"",""
SG_BRAND_7eb7882b9bd29f996457e6f3ab75a18d,Western Reserve Farm,"",111998,Other Crop Farming,All Other Miscellaneous Crop Farming,"",""
SG_BRAND_0fd2354a625aba281005091361c46864,Western Sizzlin,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_9ee39f394d21a7f4848ab78a78da00c3,Western Union,"",522390,Activities Related to Credit Intermediation,Other Activities Related to Credit Intermediation,WU,NYSE
SG_BRAND_4f881579635210fd,Westfield,"",531120,Lessors of Real Estate,Malls,"",""
SG_BRAND_c2ab4e87f4699bc03bf33c1b73e08b99,Westfield Bank,"",522110,Depository Credit Intermediation,Commercial Banking,WFD,NASDAQ
SG_BRAND_49b1ec09aee243af,Westgate Resorts,"",721110,Traveler Accommodation,Hotels (except Casino Hotels) and Motels,"",""
SG_BRAND_28dbf13d072410ff2588b16cf15982a7,Westin Hotels & Resorts,SG_BRAND_02f92da3a9b57d43,721110,Traveler Accommodation,Hotels (except Casino Hotels) and Motels,MAR,NASDAQ
SG_BRAND_a00392f7f4c907e2,Westjet,SG_BRAND_1e8a4bf699e898be,448120,Clothing Stores,Women's Clothing Stores,RET.A,TSE
SG_BRAND_19606ff7ddd39544,Westlake Hardware,"",444130,Building Material and Supplies Dealers,Hardware Stores,"",""
SG_BRAND_3eca33694ae289c,Westshore Pizza,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_66894ac8a56f5e21,Westside Pizza,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_b4ca2bd7086ce1d4,Wetzel's Pretzels,"",722513,Restaurants and Other Eating Places,Limited-Service Restaurants,"",""
SG_BRAND_7c3b72a5a18806ec,WeWork,"",531120,Lessors of Real Estate,Malls,"",""
SG_BRAND_192bcb587e44017ce9165cdb4e883e3c,WG&R Furniture,"",442110,Furniture Stores,Furniture Stores,"",""
SG_BRAND_c81e8621fe7764954e8d95f76a8b375c,Whataburger,"",722513,Restaurants and Other Eating Places,Limited-Service Restaurants,"",""
SG_BRAND_55bc87a50ddc288506952aa9f62aa5ba,Whatcom Farmers Coop (WFC),"",444220,Lawn and Garden Equipment and Supplies Stores,"Nursery, Garden Center, and Farm Supply Stores","",""
SG_BRAND_fefd0cf73113a35e1aeedd172b73a08a,Wheel Works,"",811118,Automotive Repair and Maintenance,Other Automotive Mechanical and Electrical Repair and Maintenance,"",""
SG_BRAND_9e8584c0f567e0b15460e01935fe79bd,Which Wich,"",722513,Restaurants and Other Eating Places,Limited-Service Restaurants,"",""
SG_BRAND_fc6a7ca252c98d7b3f29c76295222b57,Whirlpool,"",423620,Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,"Household Appliances, Electric Housewares, and Consumer Electronics Merchant Wholesalers",WHR,NYSE
SG_BRAND_1963c7c5ebe8e9c5,Whit's Frozen Custard,"",722515,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,"",""
SG_BRAND_3f1009a9c86ebe582858dfea02b90412,White Castle,"",722513,Restaurants and Other Eating Places,Limited-Service Restaurants,"",""
SG_BRAND_5ba752ff1dc13c0e005948eec1bf6529,White House Black Market,SG_BRAND_d8cb9790f23d976415364377d1e0f868,448120,Clothing Stores,Women's Clothing Stores,CHS,NYSE
SG_BRAND_46fe0d75e6391f0b,White House Clinic,"",621111,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),"",""
SG_BRAND_6f8d7f82fda0378,White Oak Station,"",445120,Grocery Stores,Convenience Stores,"",""
SG_BRAND_7cc04c91d79ddb0a,Whole Body Method,"",713940,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,"",""
SG_BRAND_44378a5463f4125c5d84db81855413b8,Whole Foods Market,SG_BRAND_c8aee687ca946b69,445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,AMZN,NASDAQ
SG_BRAND_19f9ad41192cd51,Wholesale Club,SG_BRAND_1b47663a692f81de,452311,"General Merchandise Stores, including Warehouse Clubs and Supercenters",Warehouse Clubs and Supercenters,"",""
SG_BRAND_a8acf8bc59bb0faa8ce9b3caf6acbde3,WhyNotLeaseIt,"",532490,Commercial and Industrial Machinery and Equipment Rental and Leasing,Other Commercial and Industrial Machinery and Equipment Rental and Leasing,"",""
SG_BRAND_20bc34aab003d167,Wi-Not Stop,"",447110,Gasoline Stations,Gasoline Stations with Convenience Stores,"",""
SG_BRAND_654e11e75c9fb0f9,Wichcraft,"",722513,Restaurants and Other Eating Places,Limited-Service Restaurants,"",""
SG_BRAND_a8538498c68190d305f7b19f24efd71c,Wienerschnitzel,SG_BRAND_ec8a89c763c4ba313e8bdb3fd1dcd9cf,722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_4e74d92c2f2b23c898c727235d34ccc9,WilcoHess,"",445120,Grocery Stores,Convenience Stores,"",""
SG_BRAND_0c59af0522c6846a83f31368e0da0749,Wild Birds Unlimited,"",453910,Other Miscellaneous Store Retailers,Pet and Pet Supplies Stores,"",""
SG_BRAND_52c271319d6f148ace71da8703d37e00,Wild by Nature,"",445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"",""
SG_BRAND_1cca66744ef3df91,Wild Willy's Burgers,"",722513,Restaurants and Other Eating Places,Limited-Service Restaurants,"",""
SG_BRAND_6960fc02dd86a159b2a624e56f2bfa37,Wild Wing Cafe,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_aed1cc3c69cf6e75afb4eb2bae47daf2,Wildflower Bread,"",722513,Restaurants and Other Eating Places,Limited-Service Restaurants,"",""
SG_BRAND_eb80b4c151fd6869d5770e1ba635c3e4,Willamette Dental Group,"",621210,Offices of Dentists,Offices of Dentists,"",""
SG_BRAND_6087d061177dbd29,Willamette Graystone,"",442110,Furniture Stores,Furniture Stores,"",""
SG_BRAND_27a054d265344f40,William Bros Health Care,"",446110,Health and Personal Care Stores,Pharmacies and Drug Stores,"",""
SG_BRAND_593e4da55a675cdd,Williams Chicken,"",722513,Restaurants and Other Eating Places,Limited-Service Restaurants,"",""
SG_BRAND_c4d6524d6bc18a40975d1c40acbb634a,Williams Controls,"",335314,Electrical Equipment Manufacturing,Relay and Industrial Control Manufacturing,WMCO,OTCBB
SG_BRAND_325ffc672d5dcc99,Williams Foods,"",445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"",""
SG_BRAND_f9893c1c90135fb1e80f223a749f7e71,Williams-Sonoma,"",442299,Home Furnishings Stores,All Other Home Furnishings Stores,WSM,NYSE
SG_BRAND_4ef737e6a06e1928,Willie G's,SG_BRAND_6a57a11137078fd,722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_61679c7d2a73f72d,Willie Jewel's Old School Bar-B-Q,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_f280d79ae46ddf0de59eb70249a87459,Willy's Mexicana Grill,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_38d8d13c2d045a6c3a25651ee1af6f02,Wilson Auto Electric,"",811111,Automotive Repair and Maintenance,General Automotive Repair,"",""
SG_BRAND_1a4ca99fd2d3fc173dd9103d8fe9e390,Wilsons,"",448190,Clothing Stores,Other Clothing Stores,"",""
SG_BRAND_65ef8bd0570628addfc698e4aa093999,Winchell's Donut House,"",722515,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,"",""
SG_BRAND_f801ae9cb86bb0ad9ea77609279e1064,Winchester Ammunition,SG_BRAND_02760044d64a2495aa2a83da2d5dd5dd,332992,Other Fabricated Metal Product Manufacturing,Small Arms Ammunition Manufacturing,"",""
SG_BRAND_02760044d64a2495aa2a83da2d5dd5dd,Winchester Repeating Arms,"",332992,Other Fabricated Metal Product Manufacturing,Small Arms Ammunition Manufacturing,"",""
SG_BRAND_d719d6545d4fc3ac7a08d9a467d70462,WinCo Foods,"",445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"",""
SG_BRAND_1f97491e1e854c139e1b9b20da4bcd44,Wind & Fire Jewelry,"",339910,Other Miscellaneous Manufacturing,Jewelry and Silverware Manufacturing,"",""
SG_BRAND_4938b4c36c89f767a20971cf8a6e97ef,Window World,"",444110,Building Material and Supplies Dealers,Home Centers,"",""
SG_BRAND_84600b4dc77027ff378d0e56a7de3099,Windsor,"",448120,Clothing Stores,Women's Clothing Stores,"",""
SG_BRAND_97128256a48657bb2569e108b5caf971,WinField Solutions,"",424910,Miscellaneous Nondurable Goods Merchant Wholesalers,Farm Supplies Merchant Wholesalers,"",""
SG_BRAND_9d178fa5ceaea1e7452a642a68c72b15,Wing Zone,"",722513,Restaurants and Other Eating Places,Limited-Service Restaurants,"",""
SG_BRAND_1b9586d4be2f38a1513992a0138d4707,Wingate by Wyndham,SG_BRAND_0aba43027dab3087acff1cb8f463fa22,721110,Traveler Accommodation,Hotels (except Casino Hotels) and Motels,WH,NYSE
SG_BRAND_7052b8a0f9ac6fa7,Wingers,"",722513,Restaurants and Other Eating Places,Limited-Service Restaurants,"",""
SG_BRAND_9e84f447e9e4aab09d77910604ae7c90,Wings Etc.,"",722410,Drinking Places (Alcoholic Beverages),Drinking Places (Alcoholic Beverages),"",""
SG_BRAND_788975e85812be769bfbf49d3756465f,Wings N' Things,"",722513,Restaurants and Other Eating Places,Limited-Service Restaurants,WGTG,OTCBB
SG_BRAND_264a088371f85f4c,Wings Over,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_13dc10b474e8f041,Wings Pizza n Things,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_42428c9a997ab86d,Wings To Go,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_f0d6a9105f01c1e7fe9b106cfd4b5815,Wingstop,"",722513,Restaurants and Other Eating Places,Limited-Service Restaurants,WING,NASDAQ
SG_BRAND_6610521beef20485,Winking Lizard Tavern,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_6078c00b7e4eb7c3,Winmark Corporation,"",448120,Clothing Stores,Women's Clothing Stores,WINA,NASDAQ
SG_BRAND_69933e9e773fb8443e447830e200e714,Winn Dixie,"",445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,WINN,NASDAQ
SG_BRAND_8f8dd83fc18fa2dd35ea6941d1b951a1,WinWholesale,"",423990,Miscellaneous Durable Goods Merchant Wholesalers,Other Miscellaneous Durable Goods Merchant Wholesalers,"",""
SG_BRAND_44bd22c0474235853975addf0a662606,Winwood Children's Center,"",624410,Child Day Care Services,Child Day Care Services,"",""
SG_BRAND_61b34ca9b5791922,Wireless Plus,"",517312,Wired and Wireless Telecommunications Carriers,Wireless Telecommunications Carriers (except Satellite),"",""
SG_BRAND_45032d1d85efde23,Wireless Toyz,"",517312,Wired and Wireless Telecommunications Carriers,Wireless Telecommunications Carriers (except Satellite),"",""
SG_BRAND_764673497bbecda8,Wireless World,"",517312,Wired and Wireless Telecommunications Carriers,Wireless Telecommunications Carriers (except Satellite),"",""
SG_BRAND_82704766f0120ec,Wireless Zone,"",517312,Wired and Wireless Telecommunications Carriers,Wireless Telecommunications Carriers (except Satellite),"",""
SG_BRAND_63d7656a3cd9e41a38a7a26c9d133c40,WIX Filters,"",336390,Motor Vehicle Parts Manufacturing,Other Motor Vehicle Parts Manufacturing,"",""
SG_BRAND_c5fa301ef1a2f1a,Wok Box,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_50aa2bf0b4ef7029,Wok'nFire,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_1c03a250dc06e83a,Wokcano,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_8e80eb14a004d52256e3c230a5e82edf,Wolf Furniture,"",442110,Furniture Stores,Furniture Stores,"",""
SG_BRAND_a4fa429c1ee373170a93767a515b910d,Wolfgang Puck,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_7b5f17f02b8f6a6a89b529b6f791f3cc,Wolverine,"",448210,Shoe Stores,Shoe Stores,WWW,NYSE
SG_BRAND_2ba4820668dbb456,Won 'n' South Mongolian BBQ,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_564be8cd51854b0d,Wong's Wok,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_a0a3fb2006f184c,Wood Ranch,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_6efcbe7d1cb72fcb,Woodcraft,"",444130,Building Material and Supplies Dealers,Hardware Stores,"",""
SG_BRAND_bcdbe93764dc5b8db078dfe65cba2d07,Woodforest National Bank,"",522110,Depository Credit Intermediation,Commercial Banking,"",""
SG_BRAND_84b176e53e4788892956738d7f09105b,Woodman's Market,"",445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"",""
SG_BRAND_33c5f17a32effc27,Woods,"",445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"",""
SG_BRAND_2eee422e38784e182bba7c49739419c9,WoodSpring Hotels,SG_BRAND_43d104f5bf19b83c,721110,Traveler Accommodation,Hotels (except Casino Hotels) and Motels,CHH,NYSE
SG_BRAND_737451862165bd35,Woody's Bar-B-Q,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_ac4415b7de923a9bda3767c67bd194e5,Woof Gang Bakery & Grooming,"",453910,Other Miscellaneous Store Retailers,Pet and Pet Supplies Stores,"",""
SG_BRAND_7b3849052cf03be9c04d65cfd2bca7fd,Woolrich,"",448140,Clothing Stores,Family Clothing Stores,"",""
SG_BRAND_8bd5e5c0923018089c990214bc6d506d,Work 'N Gear,"",448190,Clothing Stores,Other Clothing Stores,"",""
SG_BRAND_fe8bc810dd111738d34d20f9ffc28d25,Work Boot Warehouse,"",448210,Shoe Stores,Shoe Stores,"",""
SG_BRAND_1f684121e396ac4,Work Out World,"",713940,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,"",""
SG_BRAND_69569162dd57e16a,Work World,"",448190,Clothing Stores,Other Clothing Stores,"",""
SG_BRAND_4874977b0f9d0156287d04d29f8f201c,Worknet Occupational Medicine,"",621111,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),"",""
SG_BRAND_d8099a10dde0d6fade3dc945c046412e,Workout Anytime,"",713940,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,"",""
SG_BRAND_331d4bc97b9ba5a6,World Finance,"",522291,Nondepository Credit Intermediation,Consumer Lending,"",""
SG_BRAND_4b4374a573512d140da3c0de4254290b,World Gym,"",713940,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,"",""
SG_BRAND_a62d2567c2572e1fa80dbfb5ca20623b,World Market,"",442299,Home Furnishings Stores,All Other Home Furnishings Stores,"",""
SG_BRAND_bad38997ab2703817307feecd409bbb9,World of Beer,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_623a2ecf2e5df2c4e9894a5f5612e037,World Wrapps,"",722513,Restaurants and Other Eating Places,Limited-Service Restaurants,"",""
SG_BRAND_a8acdf8c5afe62963d8d918db84d1622,WORLDPAC,SG_BRAND_f6690ed6fac1b97d75d2ea16f2eb0e6d,423120,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,Motor Vehicle Supplies and New Parts Merchant Wholesalers,AAP,NYSE
SG_BRAND_8fcdb2b852cae2d67f951fc28ac6200e,Worldwide Golf Shops,"",451110,"Sporting Goods, Hobby, and Musical Instrument Stores",Sporting Goods Stores,"",""
SG_BRAND_7fe15362d784cf7f7671b75671ebc66b,Wow Bao,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_a96b0e25dc4ee89ce580e4328a5ffc4d,Wright Manufacturing distributor,"",333112,"Agriculture, Construction, and Mining Machinery Manufacturing",Lawn and Garden Tractor and Home Lawn and Garden Equipment Manufacturing,"",""
SG_BRAND_88214b93cb66c6aa015b8486e3e65cba,WSS,"",448210,Shoe Stores,Shoe Stores,"",""
SG_BRAND_63d44015e0355081,Wundabar Pilates,"",713940,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,"",""
SG_BRAND_0b1eb589591333d5,Wyndham,SG_BRAND_0aba43027dab3087acff1cb8f463fa22,721110,Traveler Accommodation,Hotels (except Casino Hotels) and Motels,WH,NYSE
SG_BRAND_521a725e4798f7d8,Wyndham Garden,SG_BRAND_0aba43027dab3087acff1cb8f463fa22,721110,Traveler Accommodation,Hotels (except Casino Hotels) and Motels,WH,NYSE
SG_BRAND_3e72cae65aeb79d8,Wyndham Grand,SG_BRAND_0aba43027dab3087acff1cb8f463fa22,721110,Traveler Accommodation,Hotels (except Casino Hotels) and Motels,WH,NYSE
SG_BRAND_0aba43027dab3087acff1cb8f463fa22,Wyndham Hotels and Resorts,"",721110,Traveler Accommodation,Hotels (except Casino Hotels) and Motels,WH,NYSE
SG_BRAND_93a17d0a98f98e860d9a0485715e65e1,XFINITY by Comcast,"",515210,Cable and Other Subscription Programming,Cable and Other Subscription Programming,CMCSA,NASDAQ
SG_BRAND_d93b031ddbdfb0b63aeba2b84ae74a14,Xperience Fitness,"",713940,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,"",""
SG_BRAND_459dd2423346c9bf94d3f763e4fea24a,Xplor,"",624410,Child Day Care Services,Child Day Care Services,"",""
SG_BRAND_35c35f138fc4ef65,Xscape Theatres,"",512131,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),"",""
SG_BRAND_81f6774cbc9ba9c6f39a12dc57bc3b4b,XSport Fitness,"",713940,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,"",""
SG_BRAND_b40df8d23846027,Xtend Barre,"",713940,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,"",""
SG_BRAND_3045ac8f0422d32c,Xtramart,"",447110,Gasoline Stations,Gasoline Stations with Convenience Stores,"",""
SG_BRAND_52e1d2048c287aa1,Y Not Stop,"",445120,Grocery Stores,Convenience Stores,"",""
SG_BRAND_6a1724e32bfd672b058cc061f4152cc9,YAFO Kitchen,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_5f1683f03cce0e4d2043cb6773b99eb3,Yale New Haven Hospital,"",622110,General Medical and Surgical Hospitals,General Medical and Surgical Hospitals,"",""
SG_BRAND_75141ad5972de6faf5999724e6fe0096,Yalla Mediterranean,"",722513,Restaurants and Other Eating Places,Limited-Service Restaurants,"",""
SG_BRAND_12944d7f6c09aec427d6129b6e252578,Yankee Candle,"",453220,"Office Supplies, Stationery, and Gift Stores","Gift, Novelty, and Souvenir Stores","",""
SG_BRAND_f11834742cfd0b8aca116c2612c7377a,Yard House,SG_BRAND_f6f68e02176e520d,722511,Restaurants and Other Eating Places,Full-Service Restaurants,DRI,NYSE
SG_BRAND_2f784ab2861cbbe4,YCMC & Shoe City,"",448210,Shoe Stores,Shoe Stores,"",""
SG_BRAND_7983b21020750192,Yesway Convience,"",447110,Gasoline Stations,Gasoline Stations with Convenience Stores,"",""
SG_BRAND_792ad7d20e910d2f,Yia Yia Mary's,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_61f8292d7c28ad94,YM Inc.,"",448140,Clothing Stores,Family Clothing Stores,"",""
SG_BRAND_8c40d09d7a855232f6ae8762ffd5966a,YMCA,"",624190,Individual and Family Services,Other Individual and Family Services,"",""
SG_BRAND_5aa841297ae2b2a,Yo Fresh Yogurt Cafe,"",722515,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,"",""
SG_BRAND_58c1be611e2f1e6663ad63e4aeae38fc,Yoforia,"",722515,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,"",""
SG_BRAND_1d72d706f02bc25b,Yoga Pod,"",713940,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,"",""
SG_BRAND_3789066f2367a5be,Yoga Six,"",713940,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,"",""
SG_BRAND_0853eb104dc7c0e477792607ed8ebafb,YogaWorks,"",611699,Other Schools and Instruction,All Other Miscellaneous Schools and Instruction,"",""
SG_BRAND_22fc0cf76738471bd8ffb9a61dca8979,Yogen Früz,"",722515,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,"",""
SG_BRAND_ef734f817c737b2a4cb10a9f526e15d3,Yogli Mogli,"",722513,Restaurants and Other Eating Places,Limited-Service Restaurants,"",""
SG_BRAND_ad4b7377a6cecd3a31e7a57724306c2a,Yogurt Mountain,SG_BRAND_229ee69a5884bc460cd214c5fda70e75,722515,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,BAMM,NASDAQ
SG_BRAND_cb318222f9b1d7571e485719f549ac99,Yogurtini,"",722515,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,"",""
